geneSet,description,link,size,overlap,expect,enrichmentRatio,pValue,FDR,overlapId,userId,cancer,method,logFDR
GO:0032947,protein-containing complex scaffold activity,http://amigo.geneontology.org/amigo/term/GO:0032947,77,7,2.957186245,2.367115028,0.028033679,0.403888218,409;916;917;1731;8826;9368;9908,SLC9A3R1;G3BP2;CD3E;ARRB2;IQGAP1;CD3G;SEPT1,ThyroidCancer,MF,0.393738815
GO:0070063,RNA polymerase binding,http://amigo.geneontology.org/amigo/term/GO:0070063,45,5,1.728225727,2.89314059,0.028219518,0.403888218,2040;2959;5479;7538;54623,ZFP36;PPIB;STOM;GTF2B;PAF1,ThyroidCancer,MF,0.393738815
GO:0001618,virus receptor activity,http://amigo.geneontology.org/amigo/term/GO:0001618,61,6,2.342705986,2.56114085,0.028997062,0.403888218,1234;3695;3949;6404;6510;7852,CXCR4;ITGB7;SLC1A5;SELPLG;LDLR;CCR5,ThyroidCancer,MF,0.393738815
GO:0104005,hijacked molecular function,http://amigo.geneontology.org/amigo/term/GO:0104005,61,6,2.342705986,2.56114085,0.028997062,0.403888218,1234;3695;3949;6404;6510;7852,CXCR4;ITGB7;SLC1A5;SELPLG;LDLR;CCR5,ThyroidCancer,MF,0.393738815
GO:0015085,calcium ion transmembrane transporter activity,http://amigo.geneontology.org/amigo/term/GO:0015085,95,8,3.648476536,2.192696026,0.0293605,0.403888218,302;308;309;489;493;6520;51393;84876,ANXA2;ANXA5;ANXA6;ORAI1;ATP2B4;SLC3A2;ATP2A3;TRPV2,ThyroidCancer,MF,0.393738815
GO:0016765,"transferase activity, transferring alkyl or aryl (other than methyl) groups",http://amigo.geneontology.org/amigo/term/GO:0016765,31,4,1.190555501,3.359776169,0.029712336,0.403888218,241;2950;4144;4259,ALOX5AP;GSTP1;MGST3;MAT2A,ThyroidCancer,MF,0.393738815
GO:0015036,disulfide oxidoreductase activity,http://amigo.geneontology.org/amigo/term/GO:0015036,31,4,1.190555501,3.359776169,0.029712336,0.403888218,2923;5230;7295;83442,SH3BGRL3;PGK1;PDIA3;TXN,ThyroidCancer,MF,0.393738815
GO:0003785,actin monomer binding,http://amigo.geneontology.org/amigo/term/GO:0003785,18,3,0.691290291,4.339710884,0.029873389,0.403888218,5216;7114;11151,TMSB4X;PFN1;CORO1A,ThyroidCancer,MF,0.393738815
GO:0005342,organic acid transmembrane transporter activity,http://amigo.geneontology.org/amigo/term/GO:0005342,62,6,2.381111002,2.519832126,0.031105686,0.412302816,682;6510;6520;8140;9123;133418,SLC7A5;SLC1A5;EMB;SLC3A2;BSG;SLC16A3,ThyroidCancer,MF,0.384783699
GO:0046943,carboxylic acid transmembrane transporter activity,http://amigo.geneontology.org/amigo/term/GO:0046943,62,6,2.381111002,2.519832126,0.031105686,0.412302816,682;6510;6520;8140;9123;133418,SLC7A5;SLC1A5;EMB;SLC3A2;BSG;SLC16A3,ThyroidCancer,MF,0.384783699
GO:0043621,protein self-association,http://amigo.geneontology.org/amigo/term/GO:0043621,47,5,1.80503576,2.770028224,0.033312118,0.437261971,1075;6352;7128;9368;79188,CCL5;TNFAIP3;SLC9A3R1;TMEM43;CTSC,ThyroidCancer,MF,0.359258292
GO:0015605,organophosphate ester transmembrane transporter activity,http://amigo.geneontology.org/amigo/term/GO:0015605,8,2,0.307240129,6.509566327,0.035331817,0.45064732,291;292,SLC25A4;SLC25A5,ThyroidCancer,MF,0.346163207
GO:1990405,protein antigen binding,http://amigo.geneontology.org/amigo/term/GO:1990405,8,2,0.307240129,6.509566327,0.035331817,0.45064732,3821;3824,KLRD1;KLRC1,ThyroidCancer,MF,0.346163207
GO:0051920,peroxiredoxin activity,http://amigo.geneontology.org/amigo/term/GO:0051920,8,2,0.307240129,6.509566327,0.035331817,0.45064732,5052;9588,PRDX1;PRDX6,ThyroidCancer,MF,0.346163207
GO:0030295,protein kinase activator activity,http://amigo.geneontology.org/amigo/term/GO:0030295,65,6,2.496326051,2.403532182,0.038022874,0.480438564,801;1026;1164;6352;7040;8826,CCL5;CALM1;TGFB1;CKS2;CDKN1A;IQGAP1,ThyroidCancer,MF,0.31836214
GO:0048020,CCR chemokine receptor binding,http://amigo.geneontology.org/amigo/term/GO:0048020,34,4,1.30577055,3.06332533,0.040059026,0.490839695,6348;6352;6375;6846,CCL5;XCL2;XCL1;CCL3,ThyroidCancer,MF,0.309060322
GO:0016298,lipase activity,http://amigo.geneontology.org/amigo/term/GO:0016298,66,6,2.534731067,2.367115028,0.040529685,0.490839695,1234;2923;5920;6352;9588;11145,CCL5;PDIA3;RARRES3;PLA2G16;PRDX6;CCR5,ThyroidCancer,MF,0.309060322
GO:0048029,monosaccharide binding,http://amigo.geneontology.org/amigo/term/GO:0048029,50,5,1.920250808,2.603826531,0.041960684,0.490839695,226;682;2539;2821;6515,ALDOA;BSG;SLC2A3;G6PD;GPI,ThyroidCancer,MF,0.309060322
GO:0043130,ubiquitin binding,http://amigo.geneontology.org/amigo/term/GO:0043130,67,6,2.573136083,2.331784953,0.043138734,0.490839695,1164;7128;7319;7852;9184;22933,CXCR4;TNFAIP3;CKS2;UBE2A;SIRT2;BUB3,ThyroidCancer,MF,0.309060322
GO:0019208,phosphatase regulator activity,http://amigo.geneontology.org/amigo/term/GO:0019208,67,6,2.573136083,2.331784953,0.043138734,0.490839695,801;2029;3958;5521;9839;54997,CALM1;LGALS3;ZEB2;PPP2R2B;TESC;ENSA,ThyroidCancer,MF,0.309060322
GO:0008138,protein tyrosine/serine/threonine phosphatase activity,http://amigo.geneontology.org/amigo/term/GO:0008138,35,4,1.344175566,2.975801749,0.043908331,0.490839695,1843;1844;1846;1847,DUSP2;DUSP4;DUSP5;DUSP1,ThyroidCancer,MF,0.309060322
GO:0035256,G protein-coupled glutamate receptor binding,http://amigo.geneontology.org/amigo/term/GO:0035256,9,2,0.345645145,5.786281179,0.044291748,0.490839695,801;5621,CALM1;PRNP,ThyroidCancer,MF,0.309060322
GO:0046790,virion binding,http://amigo.geneontology.org/amigo/term/GO:0046790,9,2,0.345645145,5.786281179,0.044291748,0.490839695,302;5478,ANXA2;PPIA,ThyroidCancer,MF,0.309060322
GO:0005391,sodium:potassium-exchanging ATPase activity,http://amigo.geneontology.org/amigo/term/GO:0005391,9,2,0.345645145,5.786281179,0.044291748,0.490839695,476;483,ATP1A1;ATP1B3,ThyroidCancer,MF,0.309060322
GO:0008556,potassium-transporting ATPase activity,http://amigo.geneontology.org/amigo/term/GO:0008556,9,2,0.345645145,5.786281179,0.044291748,0.490839695,476;483,ATP1A1;ATP1B3,ThyroidCancer,MF,0.309060322
GO:0051400,BH domain binding,http://amigo.geneontology.org/amigo/term/GO:0051400,9,2,0.345645145,5.786281179,0.044291748,0.490839695,578;4170,MCL1;BAK1,ThyroidCancer,MF,0.309060322
GO:0005536,glucose binding,http://amigo.geneontology.org/amigo/term/GO:0005536,9,2,0.345645145,5.786281179,0.044291748,0.490839695,2539;6515,SLC2A3;G6PD,ThyroidCancer,MF,0.309060322
GO:0046703,natural killer cell lectin-like receptor binding,http://amigo.geneontology.org/amigo/term/GO:0046703,9,2,0.345645145,5.786281179,0.044291748,0.490839695,3133;80328,ULBP2;HLA-E,ThyroidCancer,MF,0.309060322
GO:0102567,"phospholipase A2 activity (consuming 1,2-dipalmitoylphosphatidylcholine)",http://amigo.geneontology.org/amigo/term/GO:0102567,9,2,0.345645145,5.786281179,0.044291748,0.490839695,9588;11145,PLA2G16;PRDX6,ThyroidCancer,MF,0.309060322
GO:0102568,"phospholipase A2 activity consuming 1,2-dioleoylphosphatidylethanolamine)",http://amigo.geneontology.org/amigo/term/GO:0102568,9,2,0.345645145,5.786281179,0.044291748,0.490839695,9588;11145,PLA2G16;PRDX6,ThyroidCancer,MF,0.309060322
GO:0004629,phospholipase C activity,http://amigo.geneontology.org/amigo/term/GO:0004629,22,3,0.844910356,3.550672542,0.050396384,0.548791903,1234;2923;6352,CCL5;PDIA3;CCR5,ThyroidCancer,MF,0.260592305
GO:0019209,kinase activator activity,http://amigo.geneontology.org/amigo/term/GO:0019209,70,6,2.688351132,2.231851312,0.05158712,0.548791903,801;1026;1164;6352;7040;8826,CCL5;CALM1;TGFB1;CKS2;CDKN1A;IQGAP1,ThyroidCancer,MF,0.260592305
GO:0016667,"oxidoreductase activity, acting on a sulfur group of donors",http://amigo.geneontology.org/amigo/term/GO:0016667,37,4,1.420985598,2.814947601,0.05220712,0.548791903,2923;5230;7295;83442,SH3BGRL3;PGK1;PDIA3;TXN,ThyroidCancer,MF,0.260592305
GO:0015932,nucleobase-containing compound transmembrane transporter activity,http://amigo.geneontology.org/amigo/term/GO:0015932,10,2,0.384050162,5.207653061,0.053986186,0.548791903,291;292,SLC25A4;SLC25A5,ThyroidCancer,MF,0.260592305
GO:1901505,carbohydrate derivative transmembrane transporter activity,http://amigo.geneontology.org/amigo/term/GO:1901505,10,2,0.384050162,5.207653061,0.053986186,0.548791903,291;292,SLC25A4;SLC25A5,ThyroidCancer,MF,0.260592305
GO:0070403,NAD+ binding,http://amigo.geneontology.org/amigo/term/GO:0070403,10,2,0.384050162,5.207653061,0.053986186,0.548791903,2746;22933,GLUD1;SIRT2,ThyroidCancer,MF,0.260592305
GO:0043422,protein kinase B binding,http://amigo.geneontology.org/amigo/term/GO:0043422,10,2,0.384050162,5.207653061,0.053986186,0.548791903,409;5914,RARA;ARRB2,ThyroidCancer,MF,0.260592305
GO:0016866,intramolecular transferase activity,http://amigo.geneontology.org/amigo/term/GO:0016866,10,2,0.384050162,5.207653061,0.053986186,0.548791903,2821;5223,PGAM1;GPI,ThyroidCancer,MF,0.260592305
GO:0042043,neurexin family protein binding,http://amigo.geneontology.org/amigo/term/GO:0042043,10,2,0.384050162,5.207653061,0.053986186,0.548791903,54843;94120,SYTL2;SYTL3,ThyroidCancer,MF,0.260592305
GO:0001972,retinoic acid binding,http://amigo.geneontology.org/amigo/term/GO:0001972,10,2,0.384050162,5.207653061,0.053986186,0.548791903,2171;5914,RARA;FABP5,ThyroidCancer,MF,0.260592305
GO:0031681,G-protein beta-subunit binding,http://amigo.geneontology.org/amigo/term/GO:0031681,10,2,0.384050162,5.207653061,0.053986186,0.548791903,2149;54331,GNG2;F2R,ThyroidCancer,MF,0.260592305
GO:0030159,receptor signaling complex scaffold activity,http://amigo.geneontology.org/amigo/term/GO:0030159,23,3,0.883315372,3.396295475,0.056361912,0.563215718,916;917;9908,G3BP2;CD3E;CD3G,ThyroidCancer,MF,0.249325234
GO:0001786,phosphatidylserine binding,http://amigo.geneontology.org/amigo/term/GO:0001786,38,4,1.459390614,2.740870032,0.056654836,0.563215718,302;309;3312;54843,ANXA2;HSPA8;ANXA6;SYTL2,ThyroidCancer,MF,0.249325234
GO:0043022,ribosome binding,http://amigo.geneontology.org/amigo/term/GO:0043022,38,4,1.459390614,2.740870032,0.056654836,0.563215718,2107;3309;53918;80149,HSPA5;ZC3H12A;PELO;ETF1,ThyroidCancer,MF,0.249325234
GO:0016810,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",http://amigo.geneontology.org/amigo/term/GO:0016810,90,7,3.456451455,2.025198413,0.057444167,0.56689426,100;2643;9398;10284;22933;27350;60489,APOBEC3G;APOBEC3C;ADA;SAP18;CD101;SIRT2;GCH1,ThyroidCancer,MF,0.24649794
GO:0001540,amyloid-beta binding,http://amigo.geneontology.org/amigo/term/GO:0001540,73,6,2.80356618,2.140131395,0.06097876,0.597415096,154;972;3689;3949;5621;81618,ITM2C;ITGB2;PRNP;ADRB2;LDLR;CD74,ThyroidCancer,MF,0.223723808
GO:0017091,AU-rich element binding,http://amigo.geneontology.org/amigo/term/GO:0017091,24,3,0.921720388,3.254783163,0.062646017,0.603868532,678;7538;80149,ZFP36;ZFP36L2;ZC3H12A,ThyroidCancer,MF,0.219057601
GO:0043539,protein serine/threonine kinase activator activity,http://amigo.geneontology.org/amigo/term/GO:0043539,24,3,0.921720388,3.254783163,0.062646017,0.603868532,801;7040;8826,CALM1;TGFB1;IQGAP1,ThyroidCancer,MF,0.219057601
GO:0016209,antioxidant activity,http://amigo.geneontology.org/amigo/term/GO:0016209,56,5,2.150680905,2.324845117,0.062977413,0.603868532,241;2950;4259;5052;9588,ALOX5AP;GSTP1;PRDX1;PRDX6;MGST3,ThyroidCancer,MF,0.219057601
GO:0008179,adenylate cyclase binding,http://amigo.geneontology.org/amigo/term/GO:0008179,11,2,0.422455178,4.734230056,0.064345807,0.60836036,154;801,CALM1;ADRB2,ThyroidCancer,MF,0.215839092
GO:0031996,thioesterase binding,http://amigo.geneontology.org/amigo/term/GO:0031996,11,2,0.422455178,4.734230056,0.064345807,0.60836036,382;9618,TRAF4;ARF6,ThyroidCancer,MF,0.215839092
GO:0016769,"transferase activity, transferring nitrogenous groups",http://amigo.geneontology.org/amigo/term/GO:0016769,12,2,0.460860194,4.339710884,0.075305507,0.679507468,2597;4942,GAPDH;OAT,ThyroidCancer,MF,0.167805766
GO:0032036,myosin heavy chain binding,http://amigo.geneontology.org/amigo/term/GO:0032036,12,2,0.460860194,4.339710884,0.075305507,0.679507468,11151;103910,MYL12B;CORO1A,ThyroidCancer,MF,0.167805766
GO:0035613,RNA stem-loop binding,http://amigo.geneontology.org/amigo/term/GO:0035613,12,2,0.460860194,4.339710884,0.075305507,0.679507468,9775;80149,ZC3H12A;EIF4A3,ThyroidCancer,MF,0.167805766
GO:0030898,actin-dependent ATPase activity,http://amigo.geneontology.org/amigo/term/GO:0030898,12,2,0.460860194,4.339710884,0.075305507,0.679507468,4627;4637,MYL6;MYH9,ThyroidCancer,MF,0.167805766
GO:0072341,modified amino acid binding,http://amigo.geneontology.org/amigo/term/GO:0072341,59,5,2.265895954,2.206632653,0.075350761,0.679507468,302;309;2950;3312;54843,ANXA2;HSPA8;GSTP1;ANXA6;SYTL2,ThyroidCancer,MF,0.167805766
GO:0035035,histone acetyltransferase binding,http://amigo.geneontology.org/amigo/term/GO:0035035,26,3,0.99853042,3.004415228,0.07613257,0.679507468,8013;10370;22933,NR4A3;CITED2;SIRT2,ThyroidCancer,MF,0.167805766
GO:0019212,phosphatase inhibitor activity,http://amigo.geneontology.org/amigo/term/GO:0019212,26,3,0.99853042,3.004415228,0.07613257,0.679507468,2029;3958;54997,LGALS3;TESC;ENSA,ThyroidCancer,MF,0.167805766
GO:0032813,tumor necrosis factor receptor superfamily binding,http://amigo.geneontology.org/amigo/term/GO:0032813,42,4,1.613010679,2.479834791,0.076394331,0.679507468,356;8740;8744;9618,FASLG;TNFSF9;TRAF4;TNFSF14,ThyroidCancer,MF,0.167805766
GO:0008009,chemokine activity,http://amigo.geneontology.org/amigo/term/GO:0008009,42,4,1.613010679,2.479834791,0.076394331,0.679507468,6348;6352;6375;6846,CCL5;XCL2;XCL1;CCL3,ThyroidCancer,MF,0.167805766
GO:0032182,ubiquitin-like protein binding,http://amigo.geneontology.org/amigo/term/GO:0032182,79,6,3.033996277,1.97758977,0.082608768,0.729980747,1164;7128;7319;7852;9184;22933,CXCR4;TNFAIP3;CKS2;UBE2A;SIRT2;BUB3,ThyroidCancer,MF,0.136688594
GO:0008028,monocarboxylic acid transmembrane transporter activity,http://amigo.geneontology.org/amigo/term/GO:0008028,27,3,1.036935436,2.89314059,0.083314717,0.731438296,682;9123;133418,EMB;BSG;SLC16A3,ThyroidCancer,MF,0.135822305
GO:0005086,ARF guanyl-nucleotide exchange factor activity,http://amigo.geneontology.org/amigo/term/GO:0005086,13,2,0.49926521,4.00588697,0.086804175,0.752302853,378;10952,SEC61B;ARF4,ThyroidCancer,MF,0.123607291
GO:0035497,cAMP response element binding,http://amigo.geneontology.org/amigo/term/GO:0035497,13,2,0.49926521,4.00588697,0.086804175,0.752302853,3725;8013,JUN;NR4A3,ThyroidCancer,MF,0.123607291
GO:0097718,disordered domain specific binding,http://amigo.geneontology.org/amigo/term/GO:0097718,28,3,1.075340453,2.78981414,0.090775035,0.781706034,801;2597;7430,GAPDH;CALM1;EZR,ThyroidCancer,MF,0.106956536
GO:0001846,opsonin binding,http://amigo.geneontology.org/amigo/term/GO:0001846,14,2,0.537670226,3.719752187,0.098784493,0.814369725,811;3689,CALR;ITGB2,ThyroidCancer,MF,0.08917838
GO:0005521,lamin binding,http://amigo.geneontology.org/amigo/term/GO:0005521,14,2,0.537670226,3.719752187,0.098784493,0.814369725,5621;25777,PRNP;SUN2,ThyroidCancer,MF,0.08917838
GO:0046935,1-phosphatidylinositol-3-kinase regulator activity,http://amigo.geneontology.org/amigo/term/GO:0046935,14,2,0.537670226,3.719752187,0.098784493,0.814369725,8651;84174,SLA2;SOCS1,ThyroidCancer,MF,0.08917838
GO:0035259,glucocorticoid receptor binding,http://amigo.geneontology.org/amigo/term/GO:0035259,14,2,0.537670226,3.719752187,0.098784493,0.814369725,4929;8013,NR4A3;NR4A2,ThyroidCancer,MF,0.08917838
GO:0008301,"DNA binding, bending",http://amigo.geneontology.org/amigo/term/GO:0008301,14,2,0.537670226,3.719752187,0.098784493,0.814369725,1396;3148,CRIP1;HMGB2,ThyroidCancer,MF,0.08917838
GO:0015037,peptide disulfide oxidoreductase activity,http://amigo.geneontology.org/amigo/term/GO:0015037,14,2,0.537670226,3.719752187,0.098784493,0.814369725,2923;7295,PDIA3;TXN,ThyroidCancer,MF,0.08917838
GO:0016018,cyclosporin A binding,http://amigo.geneontology.org/amigo/term/GO:0016018,14,2,0.537670226,3.719752187,0.098784493,0.814369725,5478;5479,PPIB;PPIA,ThyroidCancer,MF,0.08917838
GO:0004725,protein tyrosine phosphatase activity,http://amigo.geneontology.org/amigo/term/GO:0004725,84,6,3.226021358,1.859876093,0.103490835,0.84799763,1843;1844;1846;1847;5788;26191,DUSP2;DUSP4;PTPN22;DUSP5;PTPRC;DUSP1,ThyroidCancer,MF,0.071605362
GO:0005546,"phosphatidylinositol-4,5-bisphosphate binding",http://amigo.geneontology.org/amigo/term/GO:0005546,47,4,1.80503576,2.216022579,0.10524206,0.856946851,302;5216;6386;54843,ANXA2;PFN1;SYTL2;SDCBP,ThyroidCancer,MF,0.067046113
GO:0048487,beta-tubulin binding,http://amigo.geneontology.org/amigo/term/GO:0048487,30,3,1.152150485,2.603826531,0.10648452,0.856946851,2010;6904;23710,GABARAPL1;EMD;TBCD,ThyroidCancer,MF,0.067046113
GO:0015171,amino acid transmembrane transporter activity,http://amigo.geneontology.org/amigo/term/GO:0015171,30,3,1.152150485,2.603826531,0.10648452,0.856946851,6510;6520;8140,SLC7A5;SLC1A5;SLC3A2,ThyroidCancer,MF,0.067046113
GO:1901567,fatty acid derivative binding,http://amigo.geneontology.org/amigo/term/GO:1901567,15,2,0.576075242,3.471768707,0.111192728,0.871621308,241;1622,ALOX5AP;DBI,ThyroidCancer,MF,0.059672162
GO:0015301,anion:anion antiporter activity,http://amigo.geneontology.org/amigo/term/GO:0015301,15,2,0.576075242,3.471768707,0.111192728,0.871621308,291;292,SLC25A4;SLC25A5,ThyroidCancer,MF,0.059672162
GO:0031489,myosin V binding,http://amigo.geneontology.org/amigo/term/GO:0031489,15,2,0.576075242,3.471768707,0.111192728,0.871621308,5873;8766,RAB11A;RAB27A,ThyroidCancer,MF,0.059672162
GO:0070530,K63-linked polyubiquitin modification-dependent protein binding,http://amigo.geneontology.org/amigo/term/GO:0070530,15,2,0.576075242,3.471768707,0.111192728,0.871621308,7128;10133,TNFAIP3;OPTN,ThyroidCancer,MF,0.059672162
GO:0004869,cysteine-type endopeptidase inhibitor activity,http://amigo.geneontology.org/amigo/term/GO:0004869,48,4,1.843440776,2.169855442,0.111531425,0.871621308,1476;8530;8740;9232,CST7;PTTG1;TNFSF14;CSTB,ThyroidCancer,MF,0.059672162
GO:0099516,ion antiporter activity,http://amigo.geneontology.org/amigo/term/GO:0099516,31,3,1.190555501,2.519832126,0.114710111,0.891310748,291;292;6520,SLC25A4;SLC3A2;SLC25A5,ThyroidCancer,MF,0.049970856
GO:0031593,polyubiquitin modification-dependent protein binding,http://amigo.geneontology.org/amigo/term/GO:0031593,32,3,1.228960517,2.441087372,0.123166857,0.931216634,7128;10133;79931,TNFAIP3;TNIP3;OPTN,ThyroidCancer,MF,0.030949275
GO:0050780,dopamine receptor binding,http://amigo.geneontology.org/amigo/term/GO:0050780,16,2,0.614480259,3.254783163,0.123978546,0.931216634,409;9368,SLC9A3R1;ARRB2,ThyroidCancer,MF,0.030949275
GO:0036442,proton-exporting ATPase activity,http://amigo.geneontology.org/amigo/term/GO:0036442,16,2,0.614480259,3.254783163,0.123978546,0.931216634,489;527,ATP6V0C;ATP2A3,ThyroidCancer,MF,0.030949275
GO:0035014,phosphatidylinositol 3-kinase regulator activity,http://amigo.geneontology.org/amigo/term/GO:0035014,16,2,0.614480259,3.254783163,0.123978546,0.931216634,8651;84174,SLA2;SOCS1,ThyroidCancer,MF,0.030949275
GO:0015035,protein disulfide oxidoreductase activity,http://amigo.geneontology.org/amigo/term/GO:0015035,16,2,0.614480259,3.254783163,0.123978546,0.931216634,7295;83442,SH3BGRL3;TXN,ThyroidCancer,MF,0.030949275
GO:0004549,tRNA-specific ribonuclease activity,http://amigo.geneontology.org/amigo/term/GO:0004549,16,2,0.614480259,3.254783163,0.123978546,0.931216634,79897;283989,TSEN54;RPP21,ThyroidCancer,MF,0.030949275
GO:0016504,peptidase activator activity,http://amigo.geneontology.org/amigo/term/GO:0016504,33,3,1.267365533,2.367115028,0.131842523,0.98481266,1075;5720;5721,PSME1;PSME2;CTSC,ThyroidCancer,MF,0.006646377
GO:0008565,protein transporter activity,http://amigo.geneontology.org/amigo/term/GO:0008565,71,5,2.726756148,1.833680655,0.136603022,0.985916014,3838;4170;9270;10952;23480,MCL1;KPNA2;SEC61B;SEC61G;ITGB1BP1,ThyroidCancer,MF,0.006160079
GO:0070064,proline-rich region binding,http://amigo.geneontology.org/amigo/term/GO:0070064,17,2,0.652885275,3.06332533,0.13709483,0.985916014,5216;10567,PFN1;RABAC1,ThyroidCancer,MF,0.006160079
GO:0031690,adrenergic receptor binding,http://amigo.geneontology.org/amigo/term/GO:0031690,17,2,0.652885275,3.06332533,0.13709483,0.985916014,409;9368,SLC9A3R1;ARRB2,ThyroidCancer,MF,0.006160079
GO:0004129,cytochrome-c oxidase activity,http://amigo.geneontology.org/amigo/term/GO:0004129,17,2,0.652885275,3.06332533,0.13709483,0.985916014,1337;1349,COX6A1;COX7B,ThyroidCancer,MF,0.006160079
GO:0015002,heme-copper terminal oxidase activity,http://amigo.geneontology.org/amigo/term/GO:0015002,17,2,0.652885275,3.06332533,0.13709483,0.985916014,1337;1349,COX6A1;COX7B,ThyroidCancer,MF,0.006160079
GO:0016676,"oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor",http://amigo.geneontology.org/amigo/term/GO:0016676,17,2,0.652885275,3.06332533,0.13709483,0.985916014,1337;1349,COX6A1;COX7B,ThyroidCancer,MF,0.006160079
GO:0140142,nucleocytoplasmic carrier activity,http://amigo.geneontology.org/amigo/term/GO:0140142,17,2,0.652885275,3.06332533,0.13709483,0.985916014,3838;5901,KPNA2;RAN,ThyroidCancer,MF,0.006160079
GO:0042379,chemokine receptor binding,http://amigo.geneontology.org/amigo/term/GO:0042379,52,4,1.997060841,2.002943485,0.138270799,0.989111751,6348;6352;6375;6846,CCL5;XCL2;XCL1;CCL3,ThyroidCancer,MF,0.004754639
